person_party_id,start_dt,end_dt,next_start_dt,program_start_date,program_end_date,program_exit_code,cms_user_ext_id,final_term,credential,term_length,prior_cum_credits_not_completed,full_part_time,term_attempted_credits,on_campus,delta_unmet_need,unmet_need,prior_term_earned_credits,prior_total_credit_hours,high_school_gpa,term_start_month,prior_term_start_month,prior_full_part_time,primary_major,prior_term_fraction_completed_credits,transfer,prior_term_gpa,admitted_zip_code,prior_cumulative_gpa,time_at_institution,prediction,outcome
1064091,1/4/16,1/22/16,1/27/16,8/26/15,,,408462,FALSE,BS,18,0,Full-time,3,FALSE,,,15,15,3.639,Jan,Aug,Full-time,HIST,1,FALSE,2.673,47112,2.673,0.35,0.982299359,1
1061892,1/29/14,5/15/14,8/27/14,4/10/13,5/12/16,1,362757,FALSE,BS,106,7.5,Full-time,15.5,TRUE,2344,2344,12.25,55.5,3.232,Jan,Jan,Full-time,COMM,0.87,FALSE,1.286,46962,1.763,2.41,0.846019479,1
1062512,1/6/15,1/26/15,1/29/15,8/28/13,,,378492,FALSE,BS,20,0,Full-time,3,FALSE,,,13,45.5,3.444,Jan,Aug,Full-time,HIST,1,FALSE,2.123,49080,2.618,1.35,0.992606495,1
1063001,1/29/15,5/14/15,8/26/15,11/13/13,4/8/15,2,388313,FALSE,BS,105,-0.25,Full-time,16,TRUE,,0,3,49.75,3.645,Jan,Jan,Full-time,ENVSC,1,FALSE,3.7,47987,2.669,1.42,0.982299387,1
1062892,1/29/14,5/15/14,8/27/14,,,,385681,FALSE,Unknown,106,-0.25,Full-time,15,FALSE,,0,4,49.75,,Jan,Jan,Full-time,,1,FALSE,3.7,46962,2.875,1.41,0.9679167,1
1062854,8/26/15,12/11/15,1/4/16,4/10/15,,,384503,FALSE,BS,107,1.75,Full-time,12,TRUE,0,0,13.5,60.25,3.451,Aug,Jan,Full-time,MGMT,1,FALSE,1.919,46041,2.066,1.99,0.983748113,1
1063522,8/27/14,12/12/14,1/6/15,8/27/14,10/28/14,2,398032,FALSE,BS,107,,Full-time,15,TRUE,,0,,,4.032,Aug,Unknown,Unknown,BIOCH,,FALSE,,47303,,0,0.995393608,1
1062167,1/6/15,1/26/15,1/29/15,1/23/14,12/11/15,1,372810,FALSE,BS,20,-0.25,Full-time,3,FALSE,,,14.5,111.25,2.961,Jan,Aug,Full-time,ENVSC,1,FALSE,3.097,46982,2.311,3.35,0.998081866,1
1061798,1/29/14,5/15/14,8/27/14,1/31/13,4/2/14,2,336563,FALSE,BS,106,0,Full-time,17,TRUE,,7225,3.5,75.5,3.896,Jan,Jan,Full-time,PPHRM,1,TRUE,3.4,46835,2.855,1.07,0.868592573,1
1063807,1/4/16,1/22/16,1/27/16,8/26/15,2/7/17,2,404564,FALSE,BS,18,0,Full-time,3,FALSE,,,16,16,,Jan,Aug,Full-time,CPTSC,1,FALSE,3.85,,3.85,0.35,0.967916696,1
1062360,1/29/14,5/15/14,8/27/14,3/28/13,5/14/14,2,375751,FALSE,BA,106,-0.5,Full-time,15,TRUE,,0,3,82,3.264,Jan,Jan,Full-time,GBUS,1,FALSE,4,46816,3.064,2.41,0.97060112,1
1062899,1/3/14,1/23/14,1/29/14,11/13/13,3/27/15,2,385843,FALSE,BS,20,0,Full-time,3,FALSE,,,15,27,3.406,Jan,Aug,Full-time,PCST,1,FALSE,2.733,46845,2.733,0.35,0.982299399,1
1063151,1/3/14,1/23/14,1/29/14,8/28/13,,,389821,FALSE,BS,20,-0.25,Full-time,3,FALSE,,,15.25,29.25,3.809,Jan,Aug,Full-time,BIOCH,1.01,FALSE,3.087,46341,3.087,0.35,0.989292375,1
1061928,8/28/13,12/13/13,1/3/14,8/28/13,,,366576,FALSE,BS,107,,Full-time,14,FALSE,,0,,,3.613,Aug,Unknown,Unknown,ACCT,,FALSE,,46725,,0,0.992798189,1
1062926,1/6/15,1/26/15,1/29/15,8/27/14,5/14/15,4,386789,FALSE,BS,20,0,Full-time,3,FALSE,,,14,17,3.6,Jan,Aug,Full-time,ATRN,1,FALSE,3.221,46563,3.221,0.36,0.992762983,1
1061531,8/28/13,12/13/13,1/3/14,11/10/11,5/15/14,1,279042,FALSE,BS,107,-0.5,Full-time,13,FALSE,-297,0,16,119.5,4.292,Aug,Jan,Full-time,ACCT,1,FALSE,3.581,60438,3.576,2.99,0.997638929,1
1064070,1/4/16,1/22/16,1/27/16,8/26/15,1/21/16,2,408133,FALSE,BS,18,0,Full-time,3,FALSE,,,14,14,2.773,Jan,Aug,Full-time,ACCT,1,FALSE,2.557,46307,2.557,0.35,0.989292344,1
1063197,1/29/15,5/14/15,8/26/15,8/28/13,,,390612,FALSE,BS,105,-0.25,Full-time,14,TRUE,,0,3,55.25,3.644,Jan,Jan,Full-time,BIOCH,1,FALSE,4,47374,3.01,1.42,0.970601133,1
1061895,8/28/13,12/13/13,1/3/14,3/25/13,5/14/15,1,363168,FALSE,BA,107,-0.5,Full-time,15,TRUE,0,0,14.75,71,3.8,Aug,Jan,Full-time,SPMT,1.01,FALSE,3.71,46962,3.304,1.99,0.996816565,1
1061753,8/28/13,12/13/13,1/29/14,5/17/13,5/15/14,1,325922,FALSE,BS,107,-0.75,Full-time,17.5,TRUE,-2618,0,15.75,113.75,3.452,Aug,Jan,Full-time,HIST,1.01,FALSE,3.632,46733,3.618,2.99,0.996606748,1
1061920,1/6/15,1/26/15,1/29/15,8/29/12,9/10/15,2,366331,FALSE,BS,20,0,Full-time,4,FALSE,,,17.5,83,3.279,Jan,Aug,Full-time,PSYC,1,FALSE,3.811,46982,3.536,2.35,0.99539356,1
1063245,1/6/15,1/26/15,1/29/15,8/27/14,,,391595,FALSE,BS,20,0,Full-time,3,FALSE,,,15,15,3.234,Jan,Aug,Full-time,MRKT,1,FALSE,2.953,45879,2.953,0.36,0.984207084,1
1061926,1/3/14,1/23/14,1/29/14,8/28/13,3/10/15,2,366520,FALSE,BS,20,0,Full-time,3,FALSE,,,13,13,3.27,Jan,Aug,Full-time,ENG,1,FALSE,3.069,46725,3.069,0.35,0.98587971,1
1062204,8/27/14,12/12/14,1/6/15,8/31/11,5/14/15,1,373327,FALSE,BS,107,-0.75,Full-time,16,FALSE,0,0,15.75,102.75,3.8,Aug,Jan,Full-time,BIOCH,1.01,FALSE,3.923,47359,3.44,2.99,0.997631279,1
1062143,8/27/14,12/12/14,1/6/15,8/29/12,5/12/16,1,372135,FALSE,BS,107,-1,Full-time,16.5,FALSE,888,6632,16,65.5,3.86,Aug,Jan,Full-time,ACCT,1.03,FALSE,3.613,46962,3.71,1.99,0.994875487,1
1062285,8/27/14,12/12/14,1/6/15,8/31/11,5/14/15,1,374619,FALSE,BS,107,-0.75,Full-time,12.5,FALSE,0,0,16,108.75,3.201,Aug,Jan,Full-time,ATRN,1,FALSE,3.094,47037,3.143,2.99,0.998081848,1
1063028,8/26/15,12/11/15,1/4/16,8/28/13,,,388514,FALSE,BS,107,0.75,Full-time,15.5,TRUE,0,0,15.5,64.25,3.094,Aug,Jan,Full-time,ATRN,1,FALSE,2.548,46514,2.685,1.99,0.99763893,1
1062746,1/29/14,5/15/14,8/27/14,10/24/13,5/12/16,1,382414,FALSE,BS,106,-0.25,Full-time,14,TRUE,,0,3,50.25,3.673,Jan,Jan,Full-time,MRKT,1,FALSE,2.7,47946,2.736,1.41,0.920009537,1
1062845,1/29/15,5/14/15,8/26/15,8/28/13,3/13/15,2,384277,FALSE,BS,105,-0.25,Full-time,15,TRUE,,0,3,58.25,3.872,Jan,Jan,Full-time,BIOCH,1,FALSE,4,46323,3.473,1.42,0.957605087,1
1063868,8/26/15,12/11/15,1/27/16,8/26/15,8/8/16,4,405677,FALSE,BS,107,,Full-time,14,TRUE,,3598,,,2.81,Aug,Unknown,Unknown,SPMT,,FALSE,,46975,,0,0.989292361,1
1063716,1/6/15,1/26/15,1/29/15,8/27/14,,,401675,FALSE,BA,20,0,Full-time,3,FALSE,,,16,16,,Jan,Aug,Full-time,POSC,1,FALSE,3.513,90027,3.513,0.36,0.983117947,1
1063240,8/26/15,12/11/15,1/4/16,3/25/15,9/9/15,2,391507,FALSE,BS,107,0,Full-time,13.5,TRUE,0,0,12,59.5,3.867,Aug,Jan,Full-time,MUS,1,FALSE,2.413,47031,2.978,0.99,0.994875488,1
1062919,1/29/15,5/14/15,8/26/15,8/27/14,4/6/16,2,386464,FALSE,BS,105,0,Full-time,15,TRUE,,5084,3,29,3.49,Jan,Jan,Full-time,PPHRM,1,FALSE,3.7,46774,2.774,0.42,0.865609158,1
1063258,8/26/15,12/11/15,1/4/16,8/27/14,6/17/16,2,392187,FALSE,BS,107,-0.25,Full-time,15,TRUE,0,0,15.25,41.25,4.114,Aug,Jan,Full-time,BIOCH,1.01,FALSE,3.58,46825,3.7,0.99,0.994875471,1
1061368,1/29/15,5/14/15,8/26/15,8/28/13,,,175183,FALSE,BS,105,-0.25,Full-time,16,TRUE,,4900,3,64.25,3.816,Jan,Jan,Full-time,ACCT,1,FALSE,3.7,48326,3.481,1.42,0.957605052,1
1062275,8/27/14,12/12/14,1/29/15,3/28/13,5/14/15,1,374497,FALSE,BS,107,-0.75,Full-time,13,FALSE,,0,9,109.25,3.783,Aug,May,Full-time,SPMT,1,FALSE,4,43619,3.41,2.99,0.997638925,1
1063323,8/27/14,12/12/14,1/6/15,8/27/14,12/4/15,2,394778,FALSE,BS,107,,Full-time,14,TRUE,,4937,,,2.64,Aug,Unknown,Unknown,HIST,,FALSE,,46932,,0,0.982347111,1
1063699,1/6/15,1/26/15,1/29/15,8/27/14,3/18/16,2,401173,FALSE,BA,20,0,Full-time,3,FALSE,,,16,16,3.57,Jan,Aug,Full-time,COMM,1,FALSE,3.888,30340,3.888,0.36,0.970722873,1
1062340,1/29/14,5/15/14,5/20/14,3/1/13,5/14/15,1,375360,FALSE,BA,106,-0.5,Full-time,15.5,TRUE,,0,3,84,3.59,Jan,Jan,Full-time,SPMT,1,FALSE,2,46933,2.78,2.41,0.930375542,1
1063749,8/26/15,12/11/15,1/4/16,8/26/15,,,402716,FALSE,BS,107,,Full-time,14,TRUE,,0,,,2.533,Aug,Unknown,Unknown,SPMT,,FALSE,,46510,,0,0.992606556,1
1063695,8/26/15,12/11/15,1/4/16,8/29/15,2/9/16,2,401092,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.429,Aug,Unknown,Unknown,EDEMI,,FALSE,,46795,,0,0.986412193,1
1063436,8/27/14,12/12/14,1/6/15,8/27/14,,,397344,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.012,Aug,Unknown,Unknown,ATRN,,FALSE,,46033,,0,0.992762962,1
1063011,1/4/16,1/22/16,1/27/16,4/8/15,,,388415,FALSE,BS,18,-1,Full-time,4,FALSE,,,16,85,3.507,Jan,Aug,Full-time,PHYS,1,FALSE,2.381,46375,2.618,2.35,0.996816576,1
1063453,1/6/15,1/26/15,1/29/15,1/9/15,7/20/16,4,397433,FALSE,BS,20,0,Full-time,3,FALSE,,,12.5,12.5,3.06,Jan,Aug,Full-time,SOWK,1,FALSE,2.592,47960,2.592,0.36,0.986984296,1
1062223,1/29/14,5/15/14,8/27/14,8/29/12,5/14/15,1,373720,FALSE,BA,106,-0.25,Full-time,16,TRUE,,0,4,77.25,3.129,Jan,Jan,Full-time,CRJST,1,TRUE,4,46975,2.975,1.41,0.954318247,1
1062161,1/3/14,1/23/14,1/29/14,8/31/11,8/12/15,1,372734,FALSE,BS,20,-0.25,Full-time,4,FALSE,,,14,73.75,2.795,Jan,Aug,Full-time,ACCT,1,FALSE,2.636,46850,2.423,2.34,0.997638929,1
1062023,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,368779,FALSE,BS,107,-0.5,Full-time,16,TRUE,0,0,14.25,96,3.35,Aug,Jan,Full-time,BIOCH,1.01,FALSE,3.457,45849,2.693,2.99,0.998081851,1
1063674,8/27/14,12/12/14,1/6/15,8/27/14,6/17/16,2,400535,FALSE,BS,107,,Full-time,15,TRUE,,0,,,4.016,Aug,Unknown,Unknown,PPHRM,,FALSE,,46110,,0,0.996606794,1
1061899,1/29/15,5/14/15,,8/31/11,5/14/15,1,363629,TRUE,BA,105,-1,Full-time,14.5,TRUE,,0,3,136.5,3.381,Jan,Jan,Full-time,HIST,1,FALSE,3.7,46131,3.284,3.41,0.944103133,1
1063270,1/29/15,5/14/15,8/26/15,8/27/14,8/27/15,2,392586,FALSE,BS,105,0,Full-time,15,TRUE,,0,3,18,3.222,Jan,Jan,Full-time,MRKT,1,FALSE,3,46032,3.55,0.42,0.864021244,1
1061710,1/3/14,1/23/14,1/29/14,4/4/13,6/30/15,1,315772,FALSE,BS,20,0,Full-time,3,FALSE,,,15,78.5,3.38,Jan,Aug,Full-time,EXFT,1,TRUE,3.213,46774,2.848,1.34,0.996606766,1
1061536,1/3/14,1/23/14,8/27/14,3/28/13,5/14/15,1,279503,FALSE,BA,20,-0.25,Full-time,3,FALSE,,,15.5,111.75,3.98,Jan,Aug,Full-time,SOC,1,TRUE,4,45331,3.958,1.34,0.986412191,1
1062602,1/29/15,5/14/15,5/19/15,3/10/14,5/12/16,1,380127,FALSE,BS,105,-0.75,Full-time,14,TRUE,,0,4,97.25,3.915,Jan,Jan,Full-time,ACCT,1,FALSE,3,46350,3.543,2.41,0.97215683,1
1062213,1/3/14,1/23/14,1/29/14,8/31/11,5/14/15,1,373528,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,16.5,82.5,3.236,Jan,Aug,Full-time,PSYC,1,FALSE,3.445,46738,3.304,2.34,0.998081867,1
1061413,5/19/15,6/30/15,8/26/15,4/13/15,,,185160,FALSE,BS,42,-0.25,Part-time,4,FALSE,,,14.25,85.75,,May,Jan,Full-time,COMM,1.01,TRUE,3.85,46979,3.779,0.72,0.982299364,1
1062683,1/3/14,1/23/14,1/29/14,,,,381434,FALSE,Unknown,20,-0.5,Full-time,3,FALSE,,,13.25,45.5,3.504,Jan,Aug,Full-time,,1.01,FALSE,3.346,46516,3.251,1.34,0.992606555,1
1063404,1/4/16,1/22/16,1/27/16,1/12/15,4/1/16,2,396934,FALSE,BS,18,-0.5,Full-time,3,FALSE,,,16.25,50.5,3.24,Jan,Aug,Full-time,EDSED,1.01,FALSE,3.175,47960,3.128,1.35,0.996816574,1
1063015,8/26/15,12/11/15,1/4/16,11/13/13,4/6/16,2,388435,FALSE,BS,107,5.75,Full-time,15,TRUE,5505,6642,7,56.25,2.791,Aug,Jan,Full-time,FIN,0.53,FALSE,0.985,47367,2.031,1.99,0.908450366,1
1063279,1/6/15,1/26/15,1/29/15,,,,392925,FALSE,Unknown,20,0,Full-time,3,FALSE,,,15,27,3.689,Jan,Aug,Full-time,,1,FALSE,2.607,46970,2.607,0.36,0.992606558,1
1062847,8/26/15,12/11/15,1/4/16,4/10/14,4/7/16,2,384344,FALSE,BA,107,-0.5,Full-time,13.5,TRUE,0,0,12.75,85.5,3.691,Aug,Jan,Full-time,EDUST,1.02,FALSE,3.268,46737,3.061,1.99,0.998081864,1
1062890,8/26/15,12/11/15,1/4/16,8/27/14,4/8/16,2,385634,FALSE,BS,107,0,Full-time,12.5,FALSE,-1000,0,13,35,3.5,Aug,Jan,Full-time,ENVSC,1,FALSE,2.469,46567,2.79,0.99,0.996606795,1
1062554,1/29/14,5/15/14,8/27/14,8/29/12,12/16/16,1,379433,FALSE,BA,106,-0.25,Full-time,15.5,TRUE,,0,3,48.75,3.8,Jan,Jan,Full-time,ACCT,1,FALSE,4,47346,3.414,1.41,0.982299404,1
1063127,8/26/15,12/11/15,1/4/16,4/8/15,,,389534,FALSE,BS,107,-0.25,Part-time,11.5,FALSE,0,0,13.5,60.75,3.732,Aug,Jan,Full-time,EXFT,1,FALSE,3.104,46962,3.326,1.99,0.985879732,1
1063566,8/26/15,12/11/15,1/4/16,8/27/14,,,398645,FALSE,BS,107,-0.25,Full-time,12,TRUE,2714,5605,14.25,30.25,3.309,Aug,Jan,Full-time,ACCT,1.01,FALSE,2.021,47993,2.2,0.99,0.98698431,1
1063438,1/29/15,5/14/15,8/26/15,8/27/14,3/29/16,2,397354,FALSE,BA,105,0,Full-time,16,TRUE,,0,2,19,3.312,Jan,Jan,Part-time,PSYC,1,FALSE,2.7,46962,3.231,0.42,0.87912755,1
1061929,1/29/15,5/14/15,8/26/15,8/28/13,,,366616,FALSE,BS,105,-0.25,Full-time,15.5,FALSE,,172,3,58.75,3.644,Jan,Jan,Full-time,EDUAP,1,FALSE,3.3,46725,3.497,1.42,0.952921369,1
1063081,8/27/14,12/12/14,1/6/15,1/15/14,10/10/14,2,389127,FALSE,BS,107,4,Full-time,13,TRUE,0,0,14,27,2.513,Aug,Jan,Full-time,ECON,1,FALSE,2.279,46356,1.839,0.99,0.962392329,1
1062525,1/3/14,1/23/14,1/29/14,8/29/12,4/2/14,2,378634,FALSE,BS,20,2.75,Full-time,3,FALSE,,,15,44.75,2.888,Jan,Aug,Full-time,ENVSC,1,FALSE,2.14,46321,1.903,1.34,0.982568925,1
1063073,8/28/13,12/13/13,1/3/14,8/28/13,5/14/15,2,389047,FALSE,BS,107,,Full-time,16,TRUE,,0,,,4,Aug,Unknown,Unknown,PPHRM,,FALSE,,46835,,0,0.993426623,1
1063121,1/4/16,1/22/16,1/27/16,4/7/15,4/7/16,2,389480,FALSE,BS,18,0.25,Full-time,3,FALSE,,,14.75,78.25,3.36,Jan,Aug,Full-time,EXFT,1.01,FALSE,2.814,46761,2.028,2.35,0.983706935,1
1063511,1/4/16,1/22/16,1/27/16,11/3/15,,,397935,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,14.5,44.25,2.817,Jan,Aug,Full-time,SALE,1,FALSE,2.214,46946,2.759,1.35,0.985879701,1
1062049,8/27/14,12/12/14,1/6/15,2/6/13,5/14/15,1,369249,FALSE,BA,107,2,Full-time,16,TRUE,0,0,14.5,115.5,3.953,Aug,Jan,Full-time,PSYC,1,FALSE,3.117,46805,3.216,2.99,0.993817609,1
1062956,1/3/14,1/23/14,1/29/14,8/28/13,4/7/15,2,387676,FALSE,BA,20,0,Full-time,3,FALSE,,,16,40,3.9,Jan,Aug,Full-time,EDUEN,1,FALSE,3.7,47542,3.7,0.35,0.986984296,1
1063133,7/3/14,8/14/14,8/27/14,8/28/13,4/7/15,2,389628,FALSE,BS,42,-0.25,Part-time,4,FALSE,,,17.25,34.25,3.435,Jul,Jan,Full-time,PSYC,1.01,FALSE,2.606,60501,2.426,0.84,0.982299366,1
1064092,1/4/16,1/22/16,1/27/16,8/26/15,3/31/16,2,408463,FALSE,BS,18,0,Full-time,3,FALSE,,,16,37,3.89,Jan,Aug,Full-time,MGMT,1,FALSE,3.194,46733,3.194,0.35,0.996606748,1
1063303,1/4/16,1/22/16,1/27/16,4/13/15,,,394000,FALSE,BS,18,2.5,Full-time,3,FALSE,,,15.5,89.5,2.546,Jan,Aug,Full-time,EDUST,1,TRUE,2.206,46816,2.138,2.35,0.989292373,1
1063551,1/6/15,1/26/15,1/29/15,,,,398448,FALSE,Unknown,20,0,Full-time,3,FALSE,,,16,16,3.652,Jan,Aug,Full-time,,1,FALSE,3.55,45817,3.55,0.36,0.982299387,1
1062486,7/1/15,8/12/15,8/26/15,8/29/12,5/12/16,1,377983,FALSE,BS,42,-0.75,Full-time,3,FALSE,,,7,114.25,3.797,Jul,May,Full-time,ACCT,1,FALSE,4,46617,3.539,2.83,0.989292401,1
1063505,1/29/15,5/14/15,8/26/15,8/27/14,,,397868,FALSE,BS,105,0,Full-time,16,TRUE,,300,3,18,3.454,Jan,Jan,Full-time,ATRN,1,FALSE,3.7,46173,3.728,0.42,0.91575418,1
1063089,8/27/14,12/12/14,1/6/15,8/28/13,,,389205,FALSE,BS,107,-0.25,Full-time,15,TRUE,0,0,12.25,38.25,2.9,Aug,Jan,Full-time,ACCT,1.02,FALSE,2.158,47978,2.386,0.99,0.994875506,1
1063214,8/26/15,12/11/15,1/4/16,8/28/13,,,390837,FALSE,BS,107,-0.5,Full-time,12,TRUE,,0,2,63,2.825,Aug,May,Part-time,ATRN,1,FALSE,4,47304,3.165,1.99,0.982299789,1
1062506,1/6/15,1/26/15,1/29/15,4/2/14,7/5/16,1,378450,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,13,78,2.326,Jan,Aug,Full-time,ECON,1,FALSE,3.092,47339,2.732,2.35,0.994875467,1
1062980,1/29/14,5/15/14,8/27/14,8/28/13,,,388099,FALSE,BA,106,0,Full-time,15,TRUE,,0,3,31,,Jan,Jan,Full-time,MGMT,1,FALSE,3.7,46554,3.684,0.42,0.908407626,1
1062664,1/29/14,5/15/14,8/27/14,8/29/12,5/12/16,1,381165,FALSE,BA,106,-0.25,Full-time,16,TRUE,,0,3,55.25,4.26,Jan,Jan,Full-time,POSC,1,FALSE,3.7,46017,3.376,1.41,0.967013536,1
1063259,1/4/16,1/22/16,1/27/16,8/27/14,,,392222,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,14.75,48.75,,Jan,Aug,Full-time,ATRN,1.01,FALSE,2.772,46787,2.571,1.35,0.99260651,1
1062622,8/28/13,12/13/13,1/3/14,12/19/12,2/14/14,2,380461,FALSE,BS,107,3,Full-time,15,TRUE,-1995,2000,9,26.5,3.11,Aug,Jan,Full-time,UND,0.75,FALSE,2.175,46580,1.973,0.99,0.970601109,1
1063442,8/26/15,12/11/15,1/27/16,8/27/14,,,397377,FALSE,BS,107,2.75,Full-time,13,TRUE,4007,6500,11.25,42.25,4.047,Aug,Jan,Full-time,BIOL,0.8,FALSE,2.007,47230,2.416,0.99,0.982299367,1
1062122,1/6/15,1/26/15,1/29/15,3/19/13,5/14/15,1,371396,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,15.5,120.75,3.559,Jan,Aug,Full-time,EXFT,1,FALSE,3.884,48130,3.372,3.35,0.998081845,1
1062691,8/28/13,12/13/13,1/3/14,8/29/12,5/12/16,1,381529,FALSE,BS,107,0,Full-time,14.5,FALSE,-976,5324,17,44,3.73,Aug,Jan,Full-time,MATH,1,FALSE,3.535,46580,3.661,0.99,0.996606788,1
1061396,1/4/16,1/22/16,1/27/16,8/26/15,5/26/16,4,176065,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,14.25,14.25,3.38,Jan,Aug,Full-time,POSC,1.01,FALSE,3.05,46552,3.05,0.35,0.992762926,1
1061876,1/3/14,1/23/14,1/29/14,11/11/10,8/11/14,1,357318,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,13.75,106.25,3.424,Jan,Aug,Full-time,CHEM,1.01,FALSE,3.4,46322,3.333,3.34,0.992798162,1
1064041,8/26/15,12/11/15,1/27/16,8/26/15,1/21/16,2,407586,FALSE,BS,107,,Full-time,13,TRUE,,0,,,3.1,Aug,Unknown,Unknown,UND,,FALSE,,46580,,0,0.984207057,1
1061345,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,174334,FALSE,BS,107,-1,Full-time,12,FALSE,,2253,3,105.5,2.816,Aug,Jul,Full-time,SOC,1,FALSE,3,46582,3.487,2.99,0.982299383,1
1063255,1/6/15,1/26/15,,11/13/13,1/28/15,4,392155,TRUE,BA,20,-0.25,Full-time,3,FALSE,,,15.75,48.25,3.5,Jan,Aug,Full-time,SOWK,1.01,FALSE,2.316,46703,2.798,1.35,0.992798166,0
1061782,1/3/14,1/23/14,1/29/14,4/3/13,5/15/14,1,332696,FALSE,BS,20,-0.75,Part-time,0.5,FALSE,,,12.25,124.75,3.813,Jan,Aug,Full-time,SOC,1.02,FALSE,3.15,60061,3.592,3.34,0.982299748,1
1062443,1/29/15,5/14/15,8/26/15,8/27/14,,,377152,FALSE,BA,105,0,Full-time,14.5,FALSE,,0,2.5,18,3.195,Jan,Jan,Part-time,MUS,1,FALSE,2.64,46962,2.767,0.42,0.830036832,1
1063271,1/29/14,5/15/14,,8/28/13,,,392618,TRUE,BA,106,0,Full-time,15.5,TRUE,,0,3,16.5,2.376,Jan,Jan,Full-time,COMM,1,FALSE,2.7,46278,2.43,0.42,0.809084263,0
1063235,1/29/15,5/14/15,8/26/15,8/27/14,2/9/15,2,391448,FALSE,BS,105,0,Full-time,13,TRUE,,0,3.5,28.5,3.438,Jan,Jan,Full-time,ATRN,1,FALSE,3.143,37064,3.146,0.42,0.933115451,1
1062751,1/29/14,5/15/14,8/27/14,8/29/12,5/12/16,1,382519,FALSE,BS,106,0,Full-time,12.5,TRUE,,0,3,50.5,2.947,Jan,Jan,Full-time,MGMT,1,FALSE,3.3,46319,2.48,1.41,0.923272563,1
1063017,1/29/14,5/15/14,8/27/14,11/13/13,10/29/14,2,388443,FALSE,BA,106,0,Full-time,14,TRUE,,3986,2,17,2.938,Jan,Jan,Part-time,MRKT,1,FALSE,0.7,47303,1.7,0.42,0.401649561,1
1062125,8/27/14,12/12/14,1/6/15,4/4/14,5/1/15,2,371434,FALSE,BA,107,-0.5,Full-time,14,TRUE,,0,6,98.5,3.16,Aug,Jul,Full-time,MRKT,1,TRUE,3,46970,2.62,2.57,0.992606546,1
1061918,1/29/14,5/15/14,,7/24/13,5/15/14,1,366259,TRUE,BS,106,-0.75,Full-time,15,TRUE,,0,3,123.75,2.944,Jan,Jan,Full-time,EDEMN,1,FALSE,4,46151,3.075,3.41,0.982299358,1
1062884,1/4/16,1/22/16,1/27/16,8/28/13,,,385475,FALSE,BS,18,-0.75,Full-time,3,FALSE,,,17.75,96.25,4.04,Jan,Aug,Full-time,BIOCH,1.01,FALSE,4,46562,3.879,2.35,0.995393569,1
1062712,1/29/15,5/14/15,5/19/15,8/28/13,,,381843,FALSE,BS,105,2.5,Full-time,14,TRUE,,0,3,54.5,3.3,Jan,Jan,Full-time,BIOCH,1,FALSE,3.7,46845,3.239,1.42,0.982299368,1
1062574,1/3/14,1/23/14,1/29/14,8/29/12,,,379707,FALSE,BA,20,-0.25,Full-time,3,FALSE,,,13.5,48.75,3.24,Jan,Aug,Full-time,UND,1,FALSE,2.452,46530,2.544,1.34,0.986412224,1
1062525,1/6/15,1/26/15,1/29/15,4/2/14,5/12/16,1,378634,FALSE,BS,20,2.25,Full-time,3,FALSE,,,15.25,81.75,2.888,Jan,Aug,Full-time,ENVSC,1.01,FALSE,2.247,46321,2.144,2.35,0.992762955,1
1061378,1/6/15,1/26/15,1/29/15,8/29/12,5/12/16,1,175438,FALSE,BA,20,-0.5,Full-time,3,FALSE,,,15.5,88,3.775,Jan,Aug,Full-time,ENG,1,FALSE,2.652,60177,3.078,2.35,0.997638975,1
1063361,8/26/15,12/11/15,1/27/16,,,,396233,FALSE,Unknown,107,-0.25,Full-time,16,TRUE,0,0,14.75,31.75,3.394,Aug,Jan,Full-time,,1.01,FALSE,2.8,49058,2.79,0.99,0.993426633,1
1064093,8/26/15,12/11/15,1/4/16,8/26/15,1/21/16,2,408489,FALSE,BA,107,,Full-time,14,TRUE,,0,,,3.413,Aug,Unknown,Unknown,CPTSC,,FALSE,,46516,,0,0.995393638,1
1061659,1/29/14,5/15/14,,9/1/10,5/15/14,1,308032,TRUE,BA,106,-0.75,Full-time,16.5,FALSE,,6491,3,111.25,3.766,Jan,Jan,Full-time,COMM,1,FALSE,3.3,46750,3.536,3.41,0.941839708,1
1062918,1/4/16,1/22/16,1/27/16,8/27/14,,,386269,FALSE,BS,18,-0.5,Full-time,3,FALSE,,,14.75,52.5,3.961,Jan,Aug,Full-time,MDTCH,1.01,FALSE,4,45879,3.956,1.35,0.986412179,1
1061923,1/29/14,5/15/14,8/27/14,,,,366487,FALSE,Unknown,106,0,Full-time,14,FALSE,,0,3,34,3.703,Jan,Jan,Full-time,,1,FALSE,3,46725,3.256,0.42,0.937654821,1
